ProductID,SKUCode,ProductName,ShortDescription,Category,SubCategory,Department,Brand,ModelNumber,Color,Size,Weight,UnitOfMeasure,SupplierID,SupplierName,CountryOfOrigin,CostPrice,MRP,StandardSellingPrice,TaxPercent,ReorderLevel,LaunchDate,ProductStatus
P11358,BZZ1W1OD,Nike Mobile 1358,Nike Mobile high quality product,Electronics,Mobile,Electronics,Nike,M-3202,Gray,L,3.07,Piece,S675,Supplier_34,Germany,432.01,591.28,463.45,12,194,09-10-2025,Active
P11359,4KLA1OX1,Dell Beverages 1359,Dell Beverages high quality product,Grocery,Beverages,Electronics,Dell,M-2108,Gray,L,3.3,Piece,S859,Supplier_6,Germany,3509.55,4543.68,4059.09,5,86,07-07-2023,Active
P11360,H4103KV1,Dell Kids 1360,Dell Kids high quality product,Clothing,Kids,Electronics,Dell,M-7975,White,L,1.58,Piece,S982,Supplier_3,Vietnam,425.79,632.4,489.23,18,181,24-01-2024,Active
P11361,ESYQXBQ9,Apple Bag 1361,Apple Bag high quality product,Accessories,Bag,FMCG,Apple,M-7703,White,L,6.62,Piece,S570,Supplier_14,China,1329.44,1712.14,1670.8,12,66,30-04-2025,Active
P11362,HKGGINC2,HP Snacks 1362,HP Snacks high quality product,Grocery,Snacks,FMCG,HP,M-6835,White,XL,2.66,Piece,S184,Supplier_40,USA,877.99,1063.74,928.16,12,57,15-11-2023,Active
P11363,RRALHZGW,Apple Accessory 1363,Apple Accessory high quality product,Electronics,Accessory,Fashion,Apple,M-1732,Blue,S,4.08,Piece,S686,Supplier_26,USA,3510.97,4185.86,4080.02,18,113,02-10-2025,Active
P11364,NQF7OVWA,Sony Men 1364,Sony Men high quality product,Clothing,Men,Electronics,Sony,M-7019,Blue,S,8.54,Piece,S430,Supplier_45,Vietnam,2394.53,2760.85,2945.21,12,126,14-01-2024,Active
P11365,YK9T2ZNV,Lenovo Tablet 1365,Lenovo Tablet high quality product,Electronics,Tablet,Fashion,Lenovo,M-2548,Red,L,8.04,Piece,S883,Supplier_44,USA,2456.77,3188.31,2619.96,18,54,08-10-2023,Active
P11366,FH40WO7K,Adidas Mobile 1366,Adidas Mobile high quality product,Electronics,Mobile,FMCG,Adidas,M-3792,Green,XL,9.32,Piece,S495,Supplier_34,China,645.19,872.59,787.44,12,60,10-08-2023,Active
P11367,ADCFGACL,Nestle Women 1367,Nestle Women high quality product,Clothing,Women,FMCG,Nestle,M-1588,Red,XL,2.32,Piece,S744,Supplier_1,USA,3694.47,4907.46,4427.83,12,105,10-08-2025,Active
P11368,47H8CSVA,Nike Beverages 1368,Nike Beverages high quality product,Grocery,Beverages,FMCG,Nike,M-1169,White,M,2.99,Piece,S454,Supplier_26,USA,3700.35,5226.14,3907.33,5,89,17-08-2024,Active
P11369,YN75LQ59,HP Laptop 1369,HP Laptop high quality product,Electronics,Laptop,Electronics,HP,M-4971,Red,NA,5.28,Piece,S582,Supplier_22,China,1761.28,2111.97,2030.44,18,153,15-12-2024,Active
P11370,MG5DGJOX,Sony Tablet 1370,Sony Tablet high quality product,Electronics,Tablet,Fashion,Sony,M-4818,Green,XL,8.64,Piece,S349,Supplier_30,China,3347.62,4648.17,4013.88,18,11,22-01-2026,Active
P11371,DG5X3TXX,Nike Mobile 1371,Nike Mobile high quality product,Electronics,Mobile,FMCG,Nike,M-2517,White,L,2.42,Piece,S108,Supplier_33,Germany,3801.9,5044.85,4048.7,12,131,21-12-2023,Active
P11372,C1VDAZVO,Lenovo Tablet 1372,Lenovo Tablet high quality product,Electronics,Tablet,Fashion,Lenovo,M-8271,Green,L,9.13,Piece,S704,Supplier_31,Vietnam,2500.38,3498.74,3136.93,12,67,25-10-2024,Active
P11373,SI2JN6LK,Puma Women 1373,Puma Women high quality product,Clothing,Women,FMCG,Puma,M-3831,Green,L,3.56,Piece,S892,Supplier_47,China,1755.7,2170.72,1844.61,18,14,03-06-2023,Active
P11374,I3WPOMP0,Nestle Bag 1374,Nestle Bag high quality product,Accessories,Bag,Electronics,Nestle,M-8454,Blue,NA,6.55,Piece,S148,Supplier_33,Germany,652.19,752.28,714.36,12,70,07-02-2025,Active
P11375,WSQ0X8MS,Apple Household 1375,Apple Household high quality product,Grocery,Household,Fashion,Apple,M-9429,Green,XL,3.82,Piece,S608,Supplier_8,Germany,2974,3860.59,3497.04,5,46,05-09-2025,Active
P11376,0OJLXSCL,Sony Household 1376,Sony Household high quality product,Grocery,Household,Fashion,Sony,M-1269,White,M,7.1,Piece,S285,Supplier_29,India,4702.89,5901.85,5152.72,12,42,10-02-2025,Active
P11377,4W0KMBAO,Adidas Sunglasses 1377,Adidas Sunglasses high quality product,Accessories,Sunglasses,Electronics,Adidas,M-9508,Black,XL,0.67,Piece,S348,Supplier_46,China,1720.17,2443.88,2104.52,12,100,04-09-2024,Active
P11378,61ZYISBP,Sony Accessory 1378,Sony Accessory high quality product,Electronics,Accessory,FMCG,Sony,M-2218,Red,M,3.54,Piece,S232,Supplier_28,India,1007.02,1279.72,1143.62,5,155,17-06-2024,Active
P11379,RBPT14RC,Apple Beverages 1379,Apple Beverages high quality product,Grocery,Beverages,FMCG,Apple,M-1608,Black,NA,2.35,Piece,S701,Supplier_46,Germany,3259.19,4352.48,3823.81,18,143,07-09-2023,Active
P11380,WQZACEB9,HP Accessory 1380,HP Accessory high quality product,Electronics,Accessory,FMCG,HP,M-7421,Blue,XL,7.69,Piece,S460,Supplier_2,India,1269.18,1575.73,1548.29,18,177,22-03-2025,Active
P11381,ARNRLKVX,HP Watch 1381,HP Watch high quality product,Accessories,Watch,FMCG,HP,M-4603,Red,NA,5,Piece,S251,Supplier_23,Germany,1548.1,1956.39,1905.19,12,48,06-09-2025,Active
P11382,KTXZNKDV,Nike Tablet 1382,Nike Tablet high quality product,Electronics,Tablet,FMCG,Nike,M-2846,White,XL,3.36,Piece,S667,Supplier_5,Vietnam,790.16,1090.68,842.31,18,112,31-07-2023,Active
P11383,O9O6XRHB,Nike Tablet 1383,Nike Tablet high quality product,Electronics,Tablet,FMCG,Nike,M-1638,Red,L,9.96,Piece,S110,Supplier_36,Vietnam,1116.21,1543.63,1446.37,12,23,06-01-2025,Active
P11384,DEQVSQST,Puma Accessory 1384,Puma Accessory high quality product,Electronics,Accessory,FMCG,Puma,M-4329,Red,L,5.22,Piece,S644,Supplier_36,China,2818.7,3908.96,3182.02,18,86,22-03-2024,Active
P11385,37SV77Y5,Apple Beverages 1385,Apple Beverages high quality product,Grocery,Beverages,Electronics,Apple,M-4097,Black,M,6.17,Piece,S752,Supplier_34,Vietnam,4385.13,5929.39,4915.54,18,184,09-07-2023,Active
P11386,SWESWDOX,Nestle Tablet 1386,Nestle Tablet high quality product,Electronics,Tablet,FMCG,Nestle,M-3900,White,NA,3.86,Piece,S163,Supplier_21,Vietnam,1237.97,1713.99,1550.46,18,35,09-04-2024,Active
P11387,X2J4ZO5J,Nike Household 1387,Nike Household high quality product,Grocery,Household,Electronics,Nike,M-3093,Green,S,4,Piece,S930,Supplier_14,Germany,939.94,1173.91,1178.81,5,29,12-01-2025,Active
P11388,37IU7WR3,Nestle Kids 1388,Nestle Kids high quality product,Clothing,Kids,Electronics,Nestle,M-9663,Gray,L,7.49,Piece,S240,Supplier_23,China,4406.59,4849.68,5352.78,18,146,01-07-2023,Active
P11389,2SYIRZA7,Dell Bag 1389,Dell Bag high quality product,Accessories,Bag,Electronics,Dell,M-7870,Gray,XL,2.8,Piece,S420,Supplier_14,India,2802.25,3651.88,2973.42,12,165,19-10-2023,Active
P11390,217MBKH4,Lenovo Household 1390,Lenovo Household high quality product,Grocery,Household,FMCG,Lenovo,M-3571,Green,L,3.26,Piece,S208,Supplier_29,USA,1341.68,1994.94,1506.13,18,111,28-12-2025,Active
P11391,L43395DY,Adidas Beverages 1391,Adidas Beverages high quality product,Grocery,Beverages,Electronics,Adidas,M-3339,Red,XL,9.83,Piece,S938,Supplier_11,India,4839.78,6981.18,6193.74,18,10,23-03-2025,Active
P11392,7VQKGDJ0,Nestle Household 1392,Nestle Household high quality product,Grocery,Household,Fashion,Nestle,M-3338,Green,XL,4.56,Piece,S463,Supplier_33,USA,2536.09,3202.43,2935.79,12,54,10-01-2026,Active
P11393,3LH9TCXI,Adidas Mobile 1393,Adidas Mobile high quality product,Electronics,Mobile,FMCG,Adidas,M-5783,White,L,5.75,Piece,S439,Supplier_6,India,2375.33,3424.16,2848.51,12,160,05-09-2023,Active
P11394,1S55Q65J,Dell Tablet 1394,Dell Tablet high quality product,Electronics,Tablet,FMCG,Dell,M-2093,Red,L,4.56,Piece,S349,Supplier_8,China,3301.78,4882.54,3604.07,12,187,24-04-2024,Active
P11395,RVJ6FLHI,Adidas Beverages 1395,Adidas Beverages high quality product,Grocery,Beverages,Fashion,Adidas,M-3238,Blue,S,6.85,Piece,S482,Supplier_44,China,1156.67,1302.32,1272.18,12,179,02-09-2025,Active
P11396,FV64XITN,Dell Watch 1396,Dell Watch high quality product,Accessories,Watch,FMCG,Dell,M-5932,Gray,M,1.73,Piece,S284,Supplier_42,India,1738.89,2560.41,1946.58,5,60,11-02-2025,Active
P11397,722WI8KA,Lenovo Men 1397,Lenovo Men high quality product,Clothing,Men,Electronics,Lenovo,M-3287,White,NA,8.78,Piece,S159,Supplier_32,India,4903.63,5957.92,5471.6,5,172,13-06-2024,Active
P11398,S9FNLO3Y,Lenovo Beverages 1398,Lenovo Beverages high quality product,Grocery,Beverages,Electronics,Lenovo,M-3978,Black,M,0.14,Piece,S872,Supplier_20,Germany,3116.9,4496.22,3945.43,18,195,05-02-2024,Active
P11399,SG6BPWDW,Adidas Mobile 1399,Adidas Mobile high quality product,Electronics,Mobile,Electronics,Adidas,M-7119,Green,XL,4.83,Piece,S263,Supplier_17,China,1464.65,2139.82,1749.7,12,196,07-09-2024,Active
P11400,RQWKDAXH,Adidas Kids 1400,Adidas Kids high quality product,Clothing,Kids,FMCG,Adidas,M-9528,Blue,XL,6.45,Piece,S294,Supplier_6,Germany,2640.87,3294.86,3113.55,12,137,16-06-2024,Active
P11401,JUHE8JQI,Samsung Laptop 1401,Samsung Laptop high quality product,Electronics,Laptop,Fashion,Samsung,M-4864,White,XL,3.09,Piece,S479,Supplier_21,China,1278.48,1598.97,1502.25,5,128,08-03-2025,Active
P11402,W7BE1T8L,Samsung Snacks 1402,Samsung Snacks high quality product,Grocery,Snacks,Fashion,Samsung,M-8780,Red,XL,2.91,Piece,S518,Supplier_18,China,2092.57,2486.1,2461.27,18,171,16-11-2023,Active
P11403,2AJOAA6C,HP Snacks 1403,HP Snacks high quality product,Grocery,Snacks,Electronics,HP,M-9958,Red,L,2.65,Piece,S626,Supplier_9,Germany,904.46,1191.54,1017.93,5,28,19-03-2025,Active
P11404,UPCC3UQY,Adidas Kids 1404,Adidas Kids high quality product,Clothing,Kids,FMCG,Adidas,M-6661,Green,L,0.96,Piece,S590,Supplier_46,China,2720.85,3834.58,2978.75,5,71,30-06-2023,Active
P11405,FLZE18DQ,Apple Snacks 1405,Apple Snacks high quality product,Grocery,Snacks,FMCG,Apple,M-3563,Blue,XL,2.04,Piece,S372,Supplier_22,India,949.96,1383.44,1067.27,18,23,19-04-2025,Active
P11406,JTMDM1N5,Dell Beverages 1406,Dell Beverages high quality product,Grocery,Beverages,Fashion,Dell,M-4583,Red,L,7.74,Piece,S651,Supplier_35,Vietnam,3830.09,4542.18,4370.57,5,171,07-11-2025,Active
P11407,MIFMGSAE,HP Kids 1407,HP Kids high quality product,Clothing,Kids,Electronics,HP,M-9658,Blue,L,2.84,Piece,S502,Supplier_23,Vietnam,2485.52,2910.64,2944.65,12,109,11-08-2025,Active
P11408,7ZRGF9FE,Sony Bag 1408,Sony Bag high quality product,Accessories,Bag,Fashion,Sony,M-7800,Black,M,6.48,Piece,S528,Supplier_43,USA,2902.33,3625.05,3492.07,18,79,19-02-2024,Active
P11409,HOCLZJLU,Sony Sunglasses 1409,Sony Sunglasses high quality product,Accessories,Sunglasses,FMCG,Sony,M-5291,Black,S,1.73,Piece,S411,Supplier_38,Vietnam,4703.81,5696.2,4941.18,12,33,27-10-2023,Active
P11410,XW3OBJVI,Adidas Women 1410,Adidas Women high quality product,Clothing,Women,FMCG,Adidas,M-6083,Gray,L,1.45,Piece,S869,Supplier_50,USA,2779.16,3476.93,3399.83,18,184,13-11-2025,Active
P11411,GRIGE87N,Dell Accessory 1411,Dell Accessory high quality product,Electronics,Accessory,Fashion,Dell,M-2397,White,NA,3.03,Piece,S151,Supplier_5,Vietnam,4305.83,5156.89,4708.06,5,162,24-09-2025,Active
P11412,BE4EJ2ZC,Adidas Tablet 1412,Adidas Tablet high quality product,Electronics,Tablet,FMCG,Adidas,M-4852,Green,L,3.02,Piece,S270,Supplier_14,India,4596.46,6594.15,5812.15,12,149,16-11-2023,Active
P11413,P4P1EMGD,Nike Laptop 1413,Nike Laptop high quality product,Electronics,Laptop,FMCG,Nike,M-4547,Gray,S,5.3,Piece,S686,Supplier_2,Vietnam,828.34,932.94,987.17,12,89,14-02-2024,Active
P11414,5AKDH3MY,HP Kids 1414,HP Kids high quality product,Clothing,Kids,Electronics,HP,M-2717,White,XL,0.77,Piece,S203,Supplier_28,India,1570.04,2008.77,1879.82,5,93,05-11-2025,Active
P11415,SJUMN2ZV,Adidas Snacks 1415,Adidas Snacks high quality product,Grocery,Snacks,FMCG,Adidas,M-6780,Black,XL,5.63,Piece,S781,Supplier_35,USA,2046.35,2340.85,2458.04,5,165,01-03-2025,Active
P11416,4DLO3WFN,Nestle Sunglasses 1416,Nestle Sunglasses high quality product,Accessories,Sunglasses,Fashion,Nestle,M-7234,Blue,S,0.43,Piece,S714,Supplier_9,China,2517.19,3544.13,2673.12,18,32,19-11-2025,Active
P11417,5L5N964G,Adidas Snacks 1417,Adidas Snacks high quality product,Grocery,Snacks,Fashion,Adidas,M-2664,Green,S,4.85,Piece,S971,Supplier_41,Vietnam,3784.61,5225.57,4277.72,12,27,28-01-2024,Active
P11418,K7S4XS1Z,Sony Kids 1418,Sony Kids high quality product,Clothing,Kids,FMCG,Sony,M-4336,Black,L,7.94,Piece,S132,Supplier_9,Germany,1491.61,1976.68,1816.24,12,193,10-07-2023,Active
P11419,5QHZ9SL9,Lenovo Watch 1419,Lenovo Watch high quality product,Accessories,Watch,Fashion,Lenovo,M-5945,Red,NA,4.22,Piece,S970,Supplier_4,China,2860.85,3580.43,3604.52,12,100,04-01-2026,Active
P11420,6L5E7E00,Dell Sunglasses 1420,Dell Sunglasses high quality product,Accessories,Sunglasses,Fashion,Dell,M-6142,Blue,XL,0.8,Piece,S336,Supplier_1,Germany,1055.61,1217.51,1149.48,12,127,05-04-2024,Active
P11421,HJFYEZA3,Samsung Watch 1421,Samsung Watch high quality product,Accessories,Watch,Electronics,Samsung,M-7937,Gray,S,2.31,Piece,S458,Supplier_16,Germany,2859.62,3355.13,3570.23,12,128,27-10-2023,Active
P11422,AZ2XWB0Q,Samsung Sunglasses 1422,Samsung Sunglasses high quality product,Accessories,Sunglasses,Fashion,Samsung,M-5745,Green,NA,0.65,Piece,S520,Supplier_42,Germany,4512.67,6547.76,5660.58,12,165,11-10-2023,Active
P11423,HSAAI4KB,Lenovo Bag 1423,Lenovo Bag high quality product,Accessories,Bag,Fashion,Lenovo,M-3701,Red,S,1.67,Piece,S882,Supplier_46,Germany,1337.63,1583.6,1635.58,12,88,20-01-2024,Active
P11424,BK438IT6,Sony Watch 1424,Sony Watch high quality product,Accessories,Watch,Fashion,Sony,M-2229,Gray,M,9.56,Piece,S811,Supplier_15,India,1496.46,2046.28,1804.06,5,31,29-09-2024,Active
P11425,MKK4PAG3,Dell Beverages 1425,Dell Beverages high quality product,Grocery,Beverages,Electronics,Dell,M-3599,Gray,M,6.24,Piece,S641,Supplier_6,USA,1582.02,2098.37,1992.59,18,119,23-11-2024,Active
P11426,R2HYXDPG,Adidas Mobile 1426,Adidas Mobile high quality product,Electronics,Mobile,Electronics,Adidas,M-3011,Black,NA,9.86,Piece,S372,Supplier_40,USA,2830.51,4102.83,3014.41,12,105,10-09-2023,Active
P11427,BQZ7456R,Nestle Household 1427,Nestle Household high quality product,Grocery,Household,Fashion,Nestle,M-8010,White,NA,8.45,Piece,S381,Supplier_31,USA,980.06,1201.65,1060.9,18,124,11-12-2024,Active
P11428,XJ1UUAFP,Puma Beverages 1428,Puma Beverages high quality product,Grocery,Beverages,FMCG,Puma,M-4361,Green,NA,6.61,Piece,S300,Supplier_32,China,2206.42,2579.91,2674,12,86,23-02-2025,Active
P11429,9TS8SMAD,Nestle Bag 1429,Nestle Bag high quality product,Accessories,Bag,FMCG,Nestle,M-1567,White,L,7.25,Piece,S688,Supplier_20,Vietnam,844.08,1060.55,896.77,18,34,19-07-2023,Active
P11430,WO2YXGLZ,Sony Bag 1430,Sony Bag high quality product,Accessories,Bag,Electronics,Sony,M-6696,Blue,XL,2.71,Piece,S170,Supplier_4,India,4846.23,6498.12,5234.16,18,186,12-07-2023,Active
P11431,K9TWD49V,Nike Women 1431,Nike Women high quality product,Clothing,Women,FMCG,Nike,M-2586,Blue,XL,4.99,Piece,S262,Supplier_46,Germany,2742.76,3651.02,3242.26,12,163,29-10-2023,Active
P11432,5CYUR7LB,Puma Snacks 1432,Puma Snacks high quality product,Grocery,Snacks,Electronics,Puma,M-7524,Blue,S,5.12,Piece,S790,Supplier_4,Vietnam,4437.96,5456.28,5384.9,18,150,14-02-2025,Active
P11433,1YMMYI9T,Apple Household 1433,Apple Household high quality product,Grocery,Household,Fashion,Apple,M-8565,Black,M,5.67,Piece,S138,Supplier_16,Vietnam,588.91,786.25,636.24,18,74,17-12-2024,Active
P11434,KBA3VGDU,Puma Men 1434,Puma Men high quality product,Clothing,Men,Electronics,Puma,M-2537,Gray,L,9.34,Piece,S184,Supplier_28,USA,1537.98,2194.15,1776.52,12,24,09-02-2025,Active
P11435,HGB4JQOB,Samsung Men 1435,Samsung Men high quality product,Clothing,Men,Fashion,Samsung,M-1876,Red,M,1.97,Piece,S410,Supplier_27,India,1133.4,1646.1,1433.03,5,29,11-08-2025,Active
P11436,TS0EKJ0W,Adidas Snacks 1436,Adidas Snacks high quality product,Grocery,Snacks,Electronics,Adidas,M-1332,White,L,6.53,Piece,S155,Supplier_50,USA,553.29,757.96,589.62,5,94,22-05-2025,Active
P11437,FJGAKG85,HP Women 1437,HP Women high quality product,Clothing,Women,FMCG,HP,M-5100,Green,M,3.42,Piece,S614,Supplier_19,China,981.79,1455.47,1274.63,12,176,29-04-2025,Active
P11438,LBJW96AW,Puma Bag 1438,Puma Bag high quality product,Accessories,Bag,FMCG,Puma,M-2583,Black,L,4.8,Piece,S155,Supplier_37,China,1291.7,1594.03,1427.52,12,130,02-06-2024,Active
P11439,I5ZQVBHA,Samsung Bag 1439,Samsung Bag high quality product,Accessories,Bag,Electronics,Samsung,M-5087,White,S,8.36,Piece,S971,Supplier_16,Germany,2366.77,2889.62,2494.53,5,95,25-01-2024,Active
P11440,NYW4GRG5,Lenovo Household 1440,Lenovo Household high quality product,Grocery,Household,Fashion,Lenovo,M-9726,Gray,NA,2.45,Piece,S946,Supplier_39,China,2530.84,3095.58,2975.61,18,40,17-05-2024,Active
P11441,2AHOO38A,Apple Laptop 1441,Apple Laptop high quality product,Electronics,Laptop,Fashion,Apple,M-2324,White,NA,8.11,Piece,S498,Supplier_12,India,2752.73,3749.6,3041.08,5,176,29-10-2025,Active
P11442,5DMOKDS0,Nike Watch 1442,Nike Watch high quality product,Accessories,Watch,FMCG,Nike,M-4658,Gray,XL,5.36,Piece,S813,Supplier_40,USA,256.89,288.82,300.57,12,200,17-11-2024,Active
P11443,NJHODPLX,Lenovo Tablet 1443,Lenovo Tablet high quality product,Electronics,Tablet,Electronics,Lenovo,M-1557,White,L,1.87,Piece,S186,Supplier_40,Germany,1332.28,1725.77,1692.23,12,178,13-07-2025,Active
P11444,8SJQ46PT,HP Tablet 1444,HP Tablet high quality product,Electronics,Tablet,Electronics,HP,M-6481,Gray,M,3.8,Piece,S795,Supplier_26,India,4469.62,6339.51,5104.15,12,152,02-09-2023,Active
P11445,N57ISGHW,Nestle Bag 1445,Nestle Bag high quality product,Accessories,Bag,Fashion,Nestle,M-9013,Green,M,0.99,Piece,S778,Supplier_4,Vietnam,3143.15,4477.65,4030.98,5,142,16-06-2024,Active
P11446,K2FP2TJI,Sony Sunglasses 1446,Sony Sunglasses high quality product,Accessories,Sunglasses,Fashion,Sony,M-5527,White,NA,4.49,Piece,S116,Supplier_5,Vietnam,2022.12,2305.83,2512.31,18,93,11-07-2023,Active
P11447,WNFVP6QA,HP Women 1447,HP Women high quality product,Clothing,Women,FMCG,HP,M-4348,Green,M,0.84,Piece,S805,Supplier_8,Germany,4601.94,5067.3,5854.12,5,27,15-10-2025,Active
P11448,G5BOYF35,Dell Household 1448,Dell Household high quality product,Grocery,Household,Electronics,Dell,M-7452,White,M,0.78,Piece,S423,Supplier_3,China,1713.13,1908.38,2168.55,5,38,13-01-2025,Active
P11449,D3V7Q892,Puma Accessory 1449,Puma Accessory high quality product,Electronics,Accessory,FMCG,Puma,M-9226,Gray,S,3.01,Piece,S842,Supplier_44,China,2791.65,3131.95,3524.87,12,190,15-12-2023,Active
P11450,7R8TEQG7,Nestle Sunglasses 1450,Nestle Sunglasses high quality product,Accessories,Sunglasses,Fashion,Nestle,M-6631,Green,M,5.45,Piece,S883,Supplier_45,USA,919.32,1136.37,1105.19,5,188,15-11-2025,Active
P11451,P7H0N0H8,Nike Watch 1451,Nike Watch high quality product,Accessories,Watch,Electronics,Nike,M-5679,Red,XL,5.4,Piece,S576,Supplier_3,China,3251.96,4377.16,3711.7,12,156,20-03-2025,Active
P11452,9E1TSKLS,Lenovo Accessory 1452,Lenovo Accessory high quality product,Electronics,Accessory,FMCG,Lenovo,M-5777,White,XL,6.09,Piece,S567,Supplier_42,Vietnam,2567.35,3553.88,2944.98,18,176,14-08-2024,Active
P11453,BREAXWTX,Nike Bag 1453,Nike Bag high quality product,Accessories,Bag,Electronics,Nike,M-8330,Gray,NA,2.51,Piece,S592,Supplier_8,USA,1039.38,1353.11,1271.16,18,77,15-03-2024,Active
P11454,BSCP5N8M,Nestle Household 1454,Nestle Household high quality product,Grocery,Household,FMCG,Nestle,M-9138,White,NA,9.45,Piece,S989,Supplier_19,Germany,144.07,172.7,177.8,12,134,26-02-2025,Active
P11455,JL2PWGIT,Sony Bag 1455,Sony Bag high quality product,Accessories,Bag,Fashion,Sony,M-3911,Red,L,9.55,Piece,S180,Supplier_23,USA,1440.64,1939.23,1696.81,5,170,18-11-2025,Active
P11456,9E4JED78,Lenovo Beverages 1456,Lenovo Beverages high quality product,Grocery,Beverages,Fashion,Lenovo,M-5791,Blue,NA,3.13,Piece,S881,Supplier_29,China,1319.5,1956.95,1407.95,18,184,21-04-2025,Active
P11457,8EWOTPMO,Apple Men 1457,Apple Men high quality product,Clothing,Men,Fashion,Apple,M-7202,Blue,S,6.07,Piece,S145,Supplier_9,Vietnam,1023.37,1337.06,1151.09,18,11,02-01-2026,Active
P11458,CM48P7J1,Dell Beverages 1458,Dell Beverages high quality product,Grocery,Beverages,Fashion,Dell,M-2249,Gray,M,4.12,Piece,S895,Supplier_17,China,4244.14,6100.79,5420.04,18,40,06-12-2025,Active
P11459,EH5FOODL,Nestle Laptop 1459,Nestle Laptop high quality product,Electronics,Laptop,Electronics,Nestle,M-6246,Blue,NA,8.14,Piece,S156,Supplier_47,Vietnam,320.64,442.44,378.49,5,163,10-04-2024,Active
P11460,3UR7NLA6,Lenovo Snacks 1460,Lenovo Snacks high quality product,Grocery,Snacks,Electronics,Lenovo,M-1836,Gray,S,2.13,Piece,S303,Supplier_8,Vietnam,4304.55,5188.51,5387.28,18,88,27-12-2025,Active
P11461,JDK8NNZA,Puma Beverages 1461,Puma Beverages high quality product,Grocery,Beverages,Fashion,Puma,M-7644,Gray,L,2.55,Piece,S845,Supplier_28,China,4902.38,7249.95,6014.02,12,52,16-10-2024,Active
P11462,LCA226UI,Nestle Bag 1462,Nestle Bag high quality product,Accessories,Bag,Fashion,Nestle,M-7612,Black,S,0.9,Piece,S441,Supplier_10,India,3774.93,5013.67,4030.15,5,130,14-10-2024,Active
P11463,PFWXETUV,Adidas Bag 1463,Adidas Bag high quality product,Accessories,Bag,Fashion,Adidas,M-5879,Black,M,4.15,Piece,S962,Supplier_20,China,3431.51,4413.03,4337.34,5,117,25-11-2025,Active
P11464,SBU9GIIA,Nike Snacks 1464,Nike Snacks high quality product,Grocery,Snacks,Electronics,Nike,M-9149,Black,L,8.68,Piece,S243,Supplier_8,China,590.44,769.54,729.49,18,156,13-11-2025,Active
P11465,4N1W1LFZ,Adidas Men 1465,Adidas Men high quality product,Clothing,Men,Electronics,Adidas,M-5926,Green,L,4.22,Piece,S422,Supplier_33,India,3608.21,4491.44,4679.03,12,113,11-08-2025,Active
P11466,7PHKTTM8,Nike Kids 1466,Nike Kids high quality product,Clothing,Kids,Fashion,Nike,M-6038,Green,XL,3.64,Piece,S833,Supplier_15,Germany,1061.42,1216.78,1330.62,5,97,24-04-2025,Active
