StoreID,StoreCode,StoreName,StoreType,StoreFormat,AddressLine1,AddressLine2,City,StateProvince,PostalCode,Country,Region,Latitude,Longitude,StoreManager,ManagerEmail,ManagerPhone,StoreSizeSqFt,NumberOfEmployees,OpeningDate,ClosingDate,IsFranchise,StoreStatus,TargetRevenue
470,SRC-0470,SRC Pune Store 470,Flagship,Small,311 Main Street,,Pune,Maharashtra,40750,India,Asia,26.036386,-6.30628,Manager 470,manager470@srcstores.com,-4507442,35491,294,18-06-2019,,FALSE,Active,18452123.06
471,SRC-0471,SRC Mumbai Store 471,Outlet,Medium,704 Main Street,,Mumbai,Maharashtra,16425,India,Asia,38.558992,-19.370861,Manager 471,manager471@srcstores.com,-1313419,44430,96,25-01-2019,,FALSE,Active,13507273.81
472,SRC-0472,SRC Berlin Store 472,Retail,Small,610 Main Street,,Berlin,Berlin,32856,Germany,Europe,-6.70049,-108.152698,Manager 472,manager472@srcstores.com,-8227159,27960,127,22-05-2020,,TRUE,Active,11161664.14
473,SRC-0473,SRC Mumbai Store 473,Flagship,Medium,259 Main Street,,Mumbai,Maharashtra,31765,India,Asia,-6.797084,-31.864502,Manager 473,manager473@srcstores.com,-4851826,43637,213,08-06-2019,,FALSE,Active,13937633.63
474,SRC-0474,SRC Pune Store 474,Mall,Small,873 Main Street,,Pune,Maharashtra,54938,India,Asia,33.349817,35.810454,Manager 474,manager474@srcstores.com,-4579766,7070,49,07-05-2017,,TRUE,Renovation,11727436.14
475,SRC-0475,SRC Pune Store 475,Mall,Medium,171 Main Street,,Pune,Maharashtra,48432,India,Asia,-64.590841,114.199071,Manager 475,manager475@srcstores.com,-2862967,15913,241,16-05-2013,,FALSE,Closed,12097895.52
476,SRC-0476,SRC Mumbai Store 476,Outlet,Small,799 Main Street,,Mumbai,Maharashtra,29659,India,Asia,44.29802,-125.611469,Manager 476,manager476@srcstores.com,-1775271,6198,113,31-10-2016,10-02-2021,TRUE,Closed,13318796.55
477,SRC-0477,SRC Pune Store 477,Flagship,Medium,807 Main Street,,Pune,Maharashtra,35943,India,Asia,57.696259,-108.815531,Manager 477,manager477@srcstores.com,-3668879,5873,223,05-02-2018,,TRUE,Active,4105973.64
478,SRC-0478,SRC San Francisco Store 478,Retail,Small,772 Main Street,,San Francisco,CA,67095,USA,North America,18.385354,150.172445,Manager 478,manager478@srcstores.com,-3254030,6500,29,20-11-2014,,TRUE,Active,7583789.27
479,SRC-0479,SRC London Store 479,Mall,Large,322 Main Street,,London,England,48319,UK,Europe,6.923735,-11.978502,Manager 479,manager479@srcstores.com,-6491028,35322,69,23-11-2013,,FALSE,Active,15809540.22
480,SRC-0480,SRC San Francisco Store 480,Mall,Large,676 Main Street,,San Francisco,CA,64485,USA,North America,-79.51483,50.551323,Manager 480,manager480@srcstores.com,-1012153,22287,128,09-01-2016,,TRUE,Active,4216702.42
481,SRC-0481,SRC Seattle Store 481,Retail,Small,601 Main Street,,Seattle,WA,78611,USA,North America,44.494305,-126.970983,Manager 481,manager481@srcstores.com,-6912499,35103,89,27-02-2019,,FALSE,Active,18691685.12
482,SRC-0482,SRC Shanghai Store 482,Flagship,Medium,985 Main Street,,Shanghai,Shanghai,73527,China,Asia,-35.808865,130.113703,Manager 482,manager482@srcstores.com,-2876060,30898,197,10-10-2010,,TRUE,Active,19635400.62
483,SRC-0483,SRC London Store 483,Flagship,Small,664 Main Street,,London,England,66645,UK,Europe,12.549105,101.371702,Manager 483,manager483@srcstores.com,-1913851,32257,238,04-11-2018,,FALSE,Active,12804431.18
484,SRC-0484,SRC New York Store 484,Flagship,Large,954 Main Street,,New York,NY,39234,USA,North America,81.296121,-124.127554,Manager 484,manager484@srcstores.com,-4261778,4286,294,03-03-2020,,TRUE,Renovation,1849837.55
485,SRC-0485,SRC Seattle Store 485,Retail,Medium,761 Main Street,,Seattle,WA,70454,USA,North America,25.961026,-81.455624,Manager 485,manager485@srcstores.com,-3571765,14079,262,13-04-2012,,FALSE,Active,9498608.69
486,SRC-0486,SRC San Francisco Store 486,Outlet,Small,190 Main Street,,San Francisco,CA,50701,USA,North America,30.433826,72.129515,Manager 486,manager486@srcstores.com,-5667776,5992,245,16-02-2011,,TRUE,Closed,10573650.1
487,SRC-0487,SRC Hanoi Store 487,Retail,Large,724 Main Street,,Hanoi,Hanoi,84530,Vietnam,Asia,53.739384,-42.856484,Manager 487,manager487@srcstores.com,-4892520,45760,249,10-06-2016,,TRUE,Active,13821760.2
488,SRC-0488,SRC New York Store 488,Flagship,Medium,355 Main Street,,New York,NY,89658,USA,North America,26.53353,-88.016743,Manager 488,manager488@srcstores.com,-7287781,4581,168,18-05-2014,,TRUE,Active,14405770.22
489,SRC-0489,SRC Seattle Store 489,Mall,Small,989 Main Street,,Seattle,WA,37409,USA,North America,74.299017,38.061983,Manager 489,manager489@srcstores.com,-1102524,46602,153,23-08-2013,,TRUE,Renovation,4787944.83
490,SRC-0490,SRC Mumbai Store 490,Flagship,Small,217 Main Street,,Mumbai,Maharashtra,81800,India,Asia,5.740563,-118.102557,Manager 490,manager490@srcstores.com,-6162775,43466,149,29-11-2016,29-04-2018,TRUE,Active,1039415.91
491,SRC-0491,SRC Berlin Store 491,Outlet,Small,812 Main Street,,Berlin,Berlin,67319,Germany,Europe,-88.392267,102.461398,Manager 491,manager491@srcstores.com,-8667924,32174,258,06-09-2015,,FALSE,Active,7315098.96
492,SRC-0492,SRC New York Store 492,Retail,Medium,166 Main Street,,New York,NY,82838,USA,North America,-39.056457,175.282338,Manager 492,manager492@srcstores.com,-7740293,6705,212,11-01-2015,,TRUE,Active,17808644.81
493,SRC-0493,SRC Pune Store 493,Flagship,Medium,763 Main Street,,Pune,Maharashtra,47612,India,Asia,-59.546306,126.228682,Manager 493,manager493@srcstores.com,-8577615,47974,212,11-03-2017,,FALSE,Renovation,17749531.51
494,SRC-0494,SRC New York Store 494,Outlet,Small,456 Main Street,,New York,NY,65119,USA,North America,-59.817519,-72.517024,Manager 494,manager494@srcstores.com,-9311129,39395,60,30-06-2010,,TRUE,Active,11658860.02
495,SRC-0495,SRC Chicago Store 495,Retail,Medium,344 Main Street,,Chicago,IL,34036,USA,North America,-51.215194,55.155417,Manager 495,manager495@srcstores.com,-6693467,22289,27,18-05-2014,,TRUE,Active,16306717.6
496,SRC-0496,SRC London Store 496,Outlet,Medium,437 Main Street,,London,England,99890,UK,Europe,-11.265359,-23.677924,Manager 496,manager496@srcstores.com,-9079338,44619,59,26-11-2014,,FALSE,Active,8191102.66
497,SRC-0497,SRC Berlin Store 497,Outlet,Small,603 Main Street,,Berlin,Berlin,22946,Germany,Europe,62.812154,68.19696,Manager 497,manager497@srcstores.com,-9815017,5723,14,28-12-2017,,FALSE,Active,16144176.82
498,SRC-0498,SRC Hanoi Store 498,Outlet,Medium,621 Main Street,,Hanoi,Hanoi,34191,Vietnam,Asia,19.532374,146.843588,Manager 498,manager498@srcstores.com,-2246166,45410,131,29-05-2010,,FALSE,Renovation,11007571.6
499,SRC-0499,SRC New York Store 499,Outlet,Medium,215 Main Street,,New York,NY,96935,USA,North America,-31.521104,30.219893,Manager 499,manager499@srcstores.com,-4939832,34222,191,09-11-2020,,TRUE,Active,11705179.42
500,SRC-0500,SRC Chicago Store 500,Flagship,Large,816 Main Street,,Chicago,IL,28656,USA,North America,-84.52802,-178.815793,Manager 500,manager500@srcstores.com,-3193031,47163,20,04-01-2016,,TRUE,Active,2947399.68
501,SRC-0501,SRC Berlin Store 501,Outlet,Medium,851 Main Street,,Berlin,Berlin,14716,Germany,Europe,-13.102241,-122.219157,Manager 501,manager501@srcstores.com,-8654136,4140,178,05-07-2014,,TRUE,Closed,11109649.41
502,SRC-0502,SRC Pune Store 502,Mall,Medium,63 Main Street,,Pune,Maharashtra,46995,India,Asia,-71.851162,167.406828,Manager 502,manager502@srcstores.com,-9625159,42538,250,28-06-2019,,TRUE,Renovation,1081057.09
503,SRC-0503,SRC Pune Store 503,Outlet,Medium,861 Main Street,,Pune,Maharashtra,64923,India,Asia,73.97346,141.792864,Manager 503,manager503@srcstores.com,-9433330,24637,282,26-04-2010,,FALSE,Renovation,19553092.51
504,SRC-0504,SRC Berlin Store 504,Mall,Small,101 Main Street,,Berlin,Berlin,71238,Germany,Europe,12.871121,-67.536154,Manager 504,manager504@srcstores.com,-2766320,29893,228,12-12-2017,,TRUE,Closed,3205825.53
505,SRC-0505,SRC Berlin Store 505,Retail,Large,407 Main Street,,Berlin,Berlin,14779,Germany,Europe,-60.945914,-70.843914,Manager 505,manager505@srcstores.com,-4544682,23499,118,10-10-2014,,TRUE,Active,19431789.42
506,SRC-0506,SRC Shanghai Store 506,Retail,Large,836 Main Street,,Shanghai,Shanghai,97993,China,Asia,-18.705254,145.781587,Manager 506,manager506@srcstores.com,-3125701,14747,153,16-11-2012,,TRUE,Closed,6690353.01
507,SRC-0507,SRC Seattle Store 507,Flagship,Large,599 Main Street,,Seattle,WA,77592,USA,North America,62.589004,157.095456,Manager 507,manager507@srcstores.com,-7422015,14546,33,08-05-2012,,FALSE,Active,2907613.46
508,SRC-0508,SRC Pune Store 508,Outlet,Large,793 Main Street,,Pune,Maharashtra,55298,India,Asia,77.174014,114.135874,Manager 508,manager508@srcstores.com,-6444904,14376,299,26-06-2012,,TRUE,Closed,16577108.61
509,SRC-0509,SRC Hanoi Store 509,Flagship,Medium,789 Main Street,,Hanoi,Hanoi,36070,Vietnam,Asia,-10.229188,-50.134639,Manager 509,manager509@srcstores.com,-7546149,22449,170,08-12-2014,,TRUE,Active,17547449.5
510,SRC-0510,SRC Shanghai Store 510,Outlet,Small,75 Main Street,,Shanghai,Shanghai,24708,China,Asia,71.485913,-46.509999,Manager 510,manager510@srcstores.com,-1287725,9828,45,12-04-2015,,FALSE,Active,19134587.67
511,SRC-0511,SRC Mumbai Store 511,Mall,Medium,311 Main Street,,Mumbai,Maharashtra,10214,India,Asia,-1.116508,149.19998,Manager 511,manager511@srcstores.com,-2160660,27301,296,05-11-2019,,TRUE,Active,19619951.39
512,SRC-0512,SRC Pune Store 512,Flagship,Medium,42 Main Street,,Pune,Maharashtra,55758,India,Asia,-79.195696,49.219979,Manager 512,manager512@srcstores.com,-1697481,36386,197,03-10-2011,,FALSE,Renovation,13776114.52
513,SRC-0513,SRC Berlin Store 513,Retail,Large,260 Main Street,,Berlin,Berlin,30346,Germany,Europe,60.748878,-18.267139,Manager 513,manager513@srcstores.com,-1281284,11308,27,06-06-2011,,TRUE,Active,6504445.54
514,SRC-0514,SRC Mumbai Store 514,Mall,Large,785 Main Street,,Mumbai,Maharashtra,48917,India,Asia,16.48416,-48.390234,Manager 514,manager514@srcstores.com,-3358013,31878,59,10-02-2012,,FALSE,Closed,2096681.16
515,SRC-0515,SRC New York Store 515,Outlet,Large,256 Main Street,,New York,NY,19988,USA,North America,-81.238958,21.436226,Manager 515,manager515@srcstores.com,-2261600,36065,245,17-05-2020,,TRUE,Active,12861995.01
516,SRC-0516,SRC Seattle Store 516,Mall,Small,131 Main Street,,Seattle,WA,57463,USA,North America,-67.613544,-68.673496,Manager 516,manager516@srcstores.com,-9584734,7581,222,05-06-2017,,FALSE,Renovation,3755428.86
517,SRC-0517,SRC Berlin Store 517,Retail,Large,65 Main Street,,Berlin,Berlin,97561,Germany,Europe,16.108409,-95.19492,Manager 517,manager517@srcstores.com,-2716910,33504,40,04-10-2020,,FALSE,Active,8690483.07
518,SRC-0518,SRC Berlin Store 518,Retail,Small,83 Main Street,,Berlin,Berlin,43013,Germany,Europe,27.4934,38.32411,Manager 518,manager518@srcstores.com,-5965841,9731,189,09-02-2019,,TRUE,Active,19108147.98
519,SRC-0519,SRC Hanoi Store 519,Outlet,Large,630 Main Street,,Hanoi,Hanoi,69992,Vietnam,Asia,11.764575,107.787793,Manager 519,manager519@srcstores.com,-7474271,14808,157,24-08-2012,,FALSE,Renovation,17494906.55
520,SRC-0520,SRC Mumbai Store 520,Mall,Large,304 Main Street,,Mumbai,Maharashtra,24303,India,Asia,-70.728056,-38.315179,Manager 520,manager520@srcstores.com,-1972085,29133,158,01-04-2018,,FALSE,Active,9610880.61
521,SRC-0521,SRC Shanghai Store 521,Mall,Medium,541 Main Street,,Shanghai,Shanghai,45459,China,Asia,-35.209059,146.587584,Manager 521,manager521@srcstores.com,-6867467,31089,299,26-01-2012,,FALSE,Active,14222705.71
522,SRC-0522,SRC London Store 522,Outlet,Small,480 Main Street,,London,England,20217,UK,Europe,-67.237055,4.962124,Manager 522,manager522@srcstores.com,-6130545,16003,157,28-04-2015,,TRUE,Active,19807348.07
523,SRC-0523,SRC Hanoi Store 523,Flagship,Large,430 Main Street,,Hanoi,Hanoi,39332,Vietnam,Asia,-53.097826,65.737213,Manager 523,manager523@srcstores.com,-4978155,43571,32,27-09-2011,,TRUE,Active,12733077.58
524,SRC-0524,SRC London Store 524,Outlet,Medium,187 Main Street,,London,England,93415,UK,Europe,-52.613853,-6.999367,Manager 524,manager524@srcstores.com,-5456409,26838,93,22-10-2018,,FALSE,Renovation,18795696.57
525,SRC-0525,SRC Chicago Store 525,Outlet,Small,581 Main Street,,Chicago,IL,46414,USA,North America,20.494006,-90.679603,Manager 525,manager525@srcstores.com,-9312211,23438,195,24-07-2015,,FALSE,Renovation,1241617.79
526,SRC-0526,SRC Shanghai Store 526,Outlet,Medium,948 Main Street,,Shanghai,Shanghai,45598,China,Asia,-5.260404,169.364349,Manager 526,manager526@srcstores.com,-3993649,30585,253,10-09-2019,,TRUE,Active,3796079.16
527,SRC-0527,SRC Seattle Store 527,Flagship,Large,298 Main Street,,Seattle,WA,79631,USA,North America,81.26282,-74.457037,Manager 527,manager527@srcstores.com,-6361602,20237,199,01-07-2016,,FALSE,Active,16512695.17
528,SRC-0528,SRC London Store 528,Outlet,Large,933 Main Street,,London,England,81233,UK,Europe,29.013291,37.943112,Manager 528,manager528@srcstores.com,-7318229,47413,106,06-12-2017,12-09-2021,TRUE,Closed,11699434.82
529,SRC-0529,SRC Seattle Store 529,Outlet,Small,777 Main Street,,Seattle,WA,27317,USA,North America,-11.834262,-108.603928,Manager 529,manager529@srcstores.com,-2696886,7679,229,24-06-2013,,TRUE,Active,7730844.86
530,SRC-0530,SRC London Store 530,Retail,Medium,678 Main Street,,London,England,43036,UK,Europe,10.715057,8.26483,Manager 530,manager530@srcstores.com,-2042157,9013,178,14-04-2020,,FALSE,Active,2654057.69
531,SRC-0531,SRC London Store 531,Flagship,Small,509 Main Street,,London,England,94433,UK,Europe,35.609462,-68.844868,Manager 531,manager531@srcstores.com,-6032643,20682,127,31-10-2018,,FALSE,Active,1000473.64
532,SRC-0532,SRC Chicago Store 532,Retail,Large,338 Main Street,,Chicago,IL,89243,USA,North America,-12.511547,109.660484,Manager 532,manager532@srcstores.com,-4915372,46489,16,02-02-2013,,FALSE,Active,8758305.04
533,SRC-0533,SRC London Store 533,Flagship,Medium,773 Main Street,,London,England,48126,UK,Europe,-80.528934,122.956246,Manager 533,manager533@srcstores.com,-4937859,8038,80,21-05-2014,,FALSE,Closed,1387211.02
534,SRC-0534,SRC Chicago Store 534,Retail,Large,616 Main Street,,Chicago,IL,60259,USA,North America,-29.595233,35.598838,Manager 534,manager534@srcstores.com,-1944030,45612,28,16-07-2012,,TRUE,Active,1316407.79
535,SRC-0535,SRC Shanghai Store 535,Flagship,Small,593 Main Street,,Shanghai,Shanghai,36985,China,Asia,60.181733,169.613284,Manager 535,manager535@srcstores.com,-1311442,18156,34,09-10-2016,,TRUE,Renovation,15219794.43
536,SRC-0536,SRC Hanoi Store 536,Retail,Large,541 Main Street,,Hanoi,Hanoi,13973,Vietnam,Asia,64.934354,31.120257,Manager 536,manager536@srcstores.com,-3305045,41177,255,18-10-2018,,FALSE,Renovation,5827923.57
537,SRC-0537,SRC Seattle Store 537,Flagship,Small,486 Main Street,,Seattle,WA,23053,USA,North America,-14.976732,-53.480378,Manager 537,manager537@srcstores.com,-6677574,22924,226,25-06-2014,,TRUE,Active,13532140.36
538,SRC-0538,SRC Berlin Store 538,Retail,Large,328 Main Street,,Berlin,Berlin,60371,Germany,Europe,34.26816,3.71817,Manager 538,manager538@srcstores.com,-2516083,25970,34,22-03-2015,,TRUE,Active,18091464.13
539,SRC-0539,SRC Berlin Store 539,Flagship,Medium,244 Main Street,,Berlin,Berlin,21270,Germany,Europe,86.531054,72.800655,Manager 539,manager539@srcstores.com,-1768855,41270,200,20-11-2018,,TRUE,Renovation,14451692.43
540,SRC-0540,SRC Berlin Store 540,Retail,Small,680 Main Street,,Berlin,Berlin,80710,Germany,Europe,-53.59259,162.31128,Manager 540,manager540@srcstores.com,-8563238,30854,152,30-05-2016,,TRUE,Active,6086374.96
541,SRC-0541,SRC London Store 541,Retail,Medium,60 Main Street,,London,England,74946,UK,Europe,1.566084,100.17818,Manager 541,manager541@srcstores.com,-5661057,25267,110,14-02-2015,20-04-2018,TRUE,Active,15117257.92
542,SRC-0542,SRC Hanoi Store 542,Flagship,Large,671 Main Street,,Hanoi,Hanoi,20808,Vietnam,Asia,6.946607,121.221946,Manager 542,manager542@srcstores.com,-1800663,4075,218,06-04-2013,,FALSE,Active,1784323.51
543,SRC-0543,SRC Pune Store 543,Mall,Large,956 Main Street,,Pune,Maharashtra,16334,India,Asia,-53.712889,9.170305,Manager 543,manager543@srcstores.com,-4366894,35190,29,24-07-2019,,TRUE,Closed,13345432.65
544,SRC-0544,SRC San Francisco Store 544,Flagship,Medium,531 Main Street,,San Francisco,CA,35582,USA,North America,-72.951332,-149.974771,Manager 544,manager544@srcstores.com,-4730289,41550,48,13-08-2019,,FALSE,Renovation,5279514.54
545,SRC-0545,SRC Berlin Store 545,Mall,Large,739 Main Street,,Berlin,Berlin,45448,Germany,Europe,-4.138299,-164.781355,Manager 545,manager545@srcstores.com,-3648599,34165,263,25-07-2014,,FALSE,Closed,2887216.1
546,SRC-0546,SRC Berlin Store 546,Flagship,Large,869 Main Street,,Berlin,Berlin,87727,Germany,Europe,-36.62414,70.88013,Manager 546,manager546@srcstores.com,-6108080,46227,201,27-02-2010,08-09-2014,FALSE,Renovation,15112214.89
547,SRC-0547,SRC Chicago Store 547,Flagship,Large,170 Main Street,,Chicago,IL,33985,USA,North America,-52.796834,-121.766676,Manager 547,manager547@srcstores.com,-5454696,5203,196,10-08-2012,,FALSE,Active,3980503.89
548,SRC-0548,SRC Hanoi Store 548,Outlet,Small,641 Main Street,,Hanoi,Hanoi,70299,Vietnam,Asia,-20.443095,-65.797941,Manager 548,manager548@srcstores.com,-4633923,5654,189,14-05-2010,,FALSE,Closed,7492393.07
549,SRC-0549,SRC Mumbai Store 549,Mall,Small,796 Main Street,,Mumbai,Maharashtra,81419,India,Asia,52.685468,-42.289461,Manager 549,manager549@srcstores.com,-6815340,41234,246,25-07-2012,,TRUE,Active,13671403.66
550,SRC-0550,SRC Shanghai Store 550,Outlet,Medium,215 Main Street,,Shanghai,Shanghai,63301,China,Asia,64.55865,-3.494591,Manager 550,manager550@srcstores.com,-9258434,42836,173,26-07-2018,,FALSE,Active,4649525.75
551,SRC-0551,SRC Berlin Store 551,Retail,Medium,439 Main Street,,Berlin,Berlin,88861,Germany,Europe,-56.773764,-71.116036,Manager 551,manager551@srcstores.com,-7322410,30618,128,31-07-2016,,TRUE,Active,12956348.25
552,SRC-0552,SRC Seattle Store 552,Flagship,Small,610 Main Street,,Seattle,WA,23463,USA,North America,-42.747575,130.146109,Manager 552,manager552@srcstores.com,-7468626,48664,214,06-09-2017,,TRUE,Closed,7021842.99
553,SRC-0553,SRC Seattle Store 553,Outlet,Medium,443 Main Street,,Seattle,WA,76012,USA,North America,-38.041704,-38.868261,Manager 553,manager553@srcstores.com,-1861076,42492,29,09-03-2019,,TRUE,Active,5220166.82
554,SRC-0554,SRC Berlin Store 554,Retail,Medium,268 Main Street,,Berlin,Berlin,29340,Germany,Europe,-24.164661,140.372381,Manager 554,manager554@srcstores.com,-7285575,36327,141,19-04-2013,,FALSE,Active,11301442.05
555,SRC-0555,SRC Berlin Store 555,Mall,Small,575 Main Street,,Berlin,Berlin,96821,Germany,Europe,-64.530216,166.083179,Manager 555,manager555@srcstores.com,-3480660,31012,19,16-01-2010,,FALSE,Active,19658172.12
556,SRC-0556,SRC San Francisco Store 556,Flagship,Small,696 Main Street,,San Francisco,CA,74360,USA,North America,-51.931937,73.877449,Manager 556,manager556@srcstores.com,-3360476,33009,165,20-01-2014,,TRUE,Renovation,18495145.59
557,SRC-0557,SRC Hanoi Store 557,Flagship,Medium,45 Main Street,,Hanoi,Hanoi,33715,Vietnam,Asia,59.297311,121.480165,Manager 557,manager557@srcstores.com,-4674443,41664,195,06-09-2017,,TRUE,Active,17319118.06
558,SRC-0558,SRC Seattle Store 558,Outlet,Large,901 Main Street,,Seattle,WA,32626,USA,North America,34.277139,-87.629966,Manager 558,manager558@srcstores.com,-6833834,8636,201,31-12-2014,,TRUE,Active,5263995.45
559,SRC-0559,SRC Pune Store 559,Mall,Medium,12 Main Street,,Pune,Maharashtra,61841,India,Asia,-23.776076,172.344995,Manager 559,manager559@srcstores.com,-5572620,42635,54,01-06-2015,,TRUE,Closed,9105815.48
560,SRC-0560,SRC Hanoi Store 560,Flagship,Small,506 Main Street,,Hanoi,Hanoi,21238,Vietnam,Asia,18.461394,52.779996,Manager 560,manager560@srcstores.com,-1840577,33104,109,15-11-2013,,FALSE,Active,19147257.42
561,SRC-0561,SRC Chicago Store 561,Retail,Medium,134 Main Street,,Chicago,IL,70595,USA,North America,-87.025206,-72.01264,Manager 561,manager561@srcstores.com,-4762346,17705,64,18-01-2013,,FALSE,Active,8143856.21
